gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Zzz3,67.19166666666666,67.29724730130745,37.97366666666667,65.77232001635137,-0.807095778559457,False,False,non_specific,0.6192573964718774,0.62,False
Zfp37,4.426666666666667,5.289854282807168,2.5066666666666664,4.341674024305986,-0.6299659949739448,False,False,non_specific,0.6533392796483823,0.65,False
Epn2,10.038,9.378403062355552,5.503,9.531475594051532,-0.7633014617514388,False,False,non_specific,0.5884871242929247,0.59,False
Lin54,13.190666666666667,12.0864374127918,8.011,9.70158919971362,-0.6551832438976687,False,False,non_specific,0.5950835449431786,0.6,False
Zfp280d,26.903000000000002,27.72407363646259,16.788333333333334,29.078246307735505,-0.6494888976781855,False,False,non_specific,0.6853494610994304,0.69,False
Eef2k,18.565,21.392261474654802,11.396,19.738451003054927,-0.6584004502019408,False,False,non_specific,0.6917646479587714,0.69,False
Rnf19a,3.561666666666667,3.243626725338989,2.130333333333333,3.6898455703908986,-0.5432447382473354,False,False,non_specific,0.6407658853485569,0.64,False
Hlcs,5.494,6.029729927616991,3.4299999999999997,5.940934269961248,-0.5518006858437075,False,False,non_specific,0.6944989851785831,0.69,False
Nmi,7.733,7.014481377835428,4.856333333333334,8.411416071823657,-0.576479668277654,False,False,high_in_GF,0.6734793695451563,0.67,False
Shank2,27.268,23.67249399619736,17.927,31.05047482728726,-0.5787240574906068,False,False,non_specific,0.7012693989480425,0.7,False
Prdm16,20.581333333333333,19.589738266075262,14.239666666666666,24.663826149511625,-0.5019526523802537,False,False,non_specific,0.7457241481472883,0.75,False
Dctn3,6.573,2.5532434274859113,3.714,4.8477289528190415,-0.6839131701218092,False,False,non_specific,0.43211565948407243,0.43,False
Mybpc3,693.002,875.1892542227652,186.73633333333336,219.14892096547803,-1.8862319329195956,False,False,non_specific,0.42369323644580803,0.42,False
Trac,23.666666666666668,16.653327995729065,14.241333333333335,8.870328366714128,-0.6945736526717375,False,False,SCFA_specific_medium,0.4496109076558254,0.45,False
Chrd,54.0,45.033320996790806,30.247666666666664,32.14361548322362,-0.8156831541140853,False,False,non_specific,0.5025070247007444,0.5,False
Rbm8a,6.082333333333334,2.3918965975420705,3.814,4.467438975520539,-0.5569886046317445,False,False,non_specific,0.49365237443298626,0.49,False
Gpx3,3367.831666666667,2342.763056739271,2275.8823333333335,1145.0938117068547,-0.5651886052899522,False,False,non_specific,0.5223098136975244,0.52,False
Phyhd1,95.53566666666667,60.97914078054342,61.83599999999999,47.09069500442736,-0.6194707231406273,False,False,non_specific,0.493389965354538,0.49,False
Ube2a,33.507,29.24030928359001,21.561666666666667,20.23137870569708,-0.6130154070510923,False,False,non_specific,0.5955012087707597,0.6,False
Mmp12,32.207,36.21751712914622,7.511666666666667,9.361912642902269,-1.9639738338694261,False,False,non_specific,0.35922063887046124,0.36,False
Folr2,144.482,110.95320172036497,91.33333333333333,58.011493114152245,-0.6559171888024641,False,False,non_specific,0.5151683033343318,0.52,False
1700056E22Rik,12.333333333333334,7.571877794400365,8.333333333333334,6.506407098647712,-0.5145731728297581,False,False,non_specific,0.5267041176992479,0.53,False
Syt17,11.291333333333332,7.61647066122711,6.666666666666667,11.547005383792515,-0.6809700637283747,False,False,non_specific,0.5980851509428375,0.6,False
Eya1,13.394,14.737561127947867,6.666666666666667,11.547005383792515,-0.908796203016647,False,False,non_specific,0.5692400622626483,0.57,False
Ebf2,5.333333333333333,7.571877794400366,1.3333333333333333,1.5275252316519468,-1.4405725913859815,False,False,non_specific,0.458227125927205,0.46,False
Cilp2,30.333333333333332,36.17089069035118,11.333333333333334,12.096831541082704,-1.3451354860486875,False,False,non_specific,0.4645897084891667,0.46,False
Adipoq,1248.0223333333333,1695.0410767065007,370.8906666666667,547.9107245576904,-1.7478488272785289,False,False,non_specific,0.4699706253820265,0.47,False
Timeless,35.281,38.34071330844015,17.224666666666668,12.397286087419833,-0.9933217933225239,False,False,non_specific,0.5065127155497651,0.51,False
Lgi4,61.31766666666667,56.41183152791029,33.55533333333333,33.61584852912883,-0.850732820217398,False,False,non_specific,0.5131139260969827,0.51,False
Plin1,347.74033333333335,448.0854942333364,132.19533333333334,196.97855331312934,-1.3886096910554322,False,False,non_specific,0.5057829837158777,0.51,False
Fam126b,7.333333333333333,1.5275252316519465,4.334333333333333,6.66005528005086,-0.643585709811262,False,False,non_specific,0.5198984271777115,0.52,False
Gpn3,3.7649999999999992,2.8205905410037806,1.7756666666666667,3.0755448839731363,-0.779641890895431,False,False,non_specific,0.4557096734161709,0.46,False
Cpe,1427.4396666666664,1333.368542184168,841.5903333333332,762.4041828481355,-0.7615368324154048,False,False,non_specific,0.5535505408851652,0.55,False
Fam71e1,6.542999999999999,4.295343641665938,3.760333333333333,3.3114468640359203,-0.6640758268640162,False,False,non_specific,0.4274208893635692,0.43,False
Dip2a,153.02,81.75933506945859,92.25333333333333,80.1889877622441,-0.7238905013200145,False,False,non_specific,0.41008860671787634,0.41,False
Fabp7,23.675,29.78576631547357,10.333333333333334,16.196707484341786,-1.122477839039852,False,False,non_specific,0.5431326055523165,0.54,False
Nadk,7.667666666666666,7.65453397231558,3.2420000000000004,5.615308718138301,-1.0308990517608771,False,False,non_specific,0.4684787265822895,0.47,False
Chd2,5.9239999999999995,1.5175219932508397,3.500666666666667,6.06333252702945,-0.6214670064940696,False,False,non_specific,0.5642545868652713,0.56,False
Slc6a13,11.0,11.269427669584644,6.0,7.937253933193772,-0.777607578663552,False,False,non_specific,0.5675301228169857,0.57,False
Madd,41.382333333333335,44.7059893563864,17.124333333333333,29.660215379078643,-1.2255350870795636,False,False,non_specific,0.4834479551885036,0.48,False
Acp5,485.66799999999995,505.6596193804682,273.0733333333333,305.43450383565596,-0.8283759515708115,False,False,non_specific,0.5736591498708459,0.57,False
Jmjd4,19.767666666666667,18.864048778916295,9.0,15.588457268119896,-1.054339132526813,False,False,non_specific,0.4898624291963311,0.49,False
Art3,148.28799999999998,127.58508036992411,98.072,82.41012141114707,-0.59154892236989,False,False,GF_specific_medium,0.6023815896247293,0.6,False
Fcamr,16.333333333333332,5.8594652770823155,11.0,10.14889156509222,-0.5305147166987796,False,False,non_specific,0.48478438310402616,0.48,False
Me3,118.66666666666667,106.28421017880942,75.721,72.31709703106176,-0.6413279133011555,False,False,non_specific,0.59777691359481,0.6,False
Zfp709,19.413666666666668,6.520235604127611,13.364666666666666,13.016707430580643,-0.5070108245796037,False,False,non_specific,0.5246322351015358,0.52,False
Gm14399,1.9236666666666666,2.30120106321315,1.0203333333333333,0.9031015077682759,-0.5331854941710097,False,False,non_specific,0.5779828559981172,0.58,False
Cox5b,393.0323333333333,317.9865054327515,274.1016666666667,207.01623615149936,-0.5183491385238195,False,False,non_specific,0.6204571980529818,0.62,False
Lpar1,42.71333333333333,12.471829590454375,27.363,47.39410624750719,-0.624063257324274,False,False,non_specific,0.6359493654290711,0.64,False
Necab3,3.0,3.605551275463989,1.3333333333333333,2.3094010767585034,-0.7776075786635522,False,False,non_specific,0.5431556109746251,0.54,False
Slfn8,28.669,25.38134789564967,18.744,11.34776281916396,-0.5875420016923002,False,False,non_specific,0.5834820627349133,0.58,False
Trim16,71.38,26.634427514027777,42.391666666666666,73.42452048419065,-0.7381731068160831,False,False,non_specific,0.5740163832787573,0.57,False
Mlip,23.947666666666667,25.73990109408607,13.759,19.34174296696138,-0.7573099133526769,False,False,non_specific,0.6148963045658493,0.61,False
Rxrg,58.71033333333333,62.41708077388219,37.03,42.98153906039197,-0.6508426836224533,False,False,non_specific,0.6493390887173582,0.65,False
Dmrtc1a,3.3413333333333335,3.0576993529994625,2.0,2.0,-0.5331756981618475,False,False,non_specific,0.5646046505260421,0.56,False
Igf2,5.510000000000001,5.781894153303051,3.0,5.196152422706632,-0.702657543390911,False,False,non_specific,0.6061403423887235,0.61,False
4933434E20Rik,3.767333333333333,4.453944805824757,2.149,3.722177185465517,-0.598288745117881,False,False,non_specific,0.6551541323247934,0.66,False
Syt8,5.475333333333334,2.555352291433284,2.5500000000000003,4.416729559300637,-0.8671354362852004,False,False,non_specific,0.38967236052965204,0.39,False
Poli,65.78833333333334,56.996984414382254,33.905,29.365616475735703,-0.9361624015324185,False,False,SCFA_specific_high,0.45257246826751263,0.45,False
Papolg,8.163,7.114768654004148,4.43,3.8723831163767874,-0.7548678213111211,False,False,non_specific,0.4815495699452021,0.48,False
Mrtfb,40.74,17.337900680301523,27.666666666666668,26.576932353703526,-0.5420564414041685,False,False,non_specific,0.5208603452952334,0.52,False
