gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Gm20708,2.0,2.0,7.274999999999999,2.900521849598793,1.463796811198699,False,False,non_specific,0.0681319163846509,0.07,False
Def6,41.16111111111112,13.334382300784464,59.278555555555556,25.10479457435886,0.5364961167209845,False,False,non_specific,0.1290429300453711,0.13,False
Psmc3,643.1229999999999,205.32490043257573,789.226,303.70425789563234,1.6060168668639525,False,False,high_in_SCFA; SCFA_specific_medium,0.0410405118689496,0.04,True
Dyrk1b,91.11122222222224,35.34019974085911,151.12333333333333,101.82509073188062,1.3828315130774866,False,False,non_specific,0.0578922439449747,0.06,False
Sike1,23.38433333333333,11.293897190355672,37.465111111111106,8.911427738817046,1.846447380137359,False,False,high_in_SCFA,0.0452234144599077,0.05,True
Nt5dc3,13.258,10.50836295528471,37.30133333333333,0.6515445750931661,1.4256229895758996,False,False,non_specific,0.0576501868407386,0.06,False
Naa60,15.447142857142856,15.09417180283361,18.889380952380954,8.484201103251925,1.8149322686612528,False,False,high_in_SCFA,0.0308590949734012,0.03,True
Tardbp,36.15488888888889,17.18013362445483,50.62550000000001,7.936141424052482,1.6846292390044697,False,False,high_in_SCFA,0.0252068284893051,0.03,True
Tmsb10,518.2208333333334,132.49323636310234,566.9853333333333,117.52600848607173,0.8634599164954476,False,False,non_specific,0.0972081174233185,0.1,False
Hps5,35.58728571428571,34.96077430436274,56.03214285714285,42.30134188644786,1.650611398647425,True,False,SCFA_specific_low,0.05,0.05,False
Rpp38,73.0,7.211102550927978,117.35833333333332,32.18827749870025,0.6775641105767948,False,False,non_specific,0.1336730814590697,0.13,False
Elac2,81.11111111111111,39.19687990706674,112.88344444444444,57.54437937070395,0.6034792547233164,True,False,high_in_SCFA,0.0181527887028252,0.02,False
Ak8,178.1326666666667,20.52779640714836,245.831,23.35451543063996,0.4624951453746291,False,False,non_specific,0.0201744348131365,0.02,True
Dcun1d5,147.268,34.5889781304752,180.6168888888889,41.36638030801344,0.2876576344580649,False,False,non_specific,0.2957674541688472,0.3,False
Gm10309,0.3333333333333333,0.5773502691896258,5.0,2.6457513110645907,2.169925001442312,False,False,SCFA_specific_low,0.05,0.05,False
Lmo2,59.57355555555555,23.480384433005966,48.19488888888889,21.606845057359948,1.4197804479409164,False,False,non_specific,0.0562268336490995,0.06,False
Eps8l1,48.0094,17.895862816268163,90.72726666666668,30.904604979090276,1.9058643141916756,True,False,SCFA_specific_low,0.05,0.05,False
Zfp316,18.666666666666668,9.50438495292217,37.0,9.539392014169456,0.9502469648029004,False,False,non_specific,0.0778244790677682,0.08,False
Eif1,1027.4398888888888,226.14650679050268,1181.1932222222222,241.78993544046918,1.8774842745635043,False,False,non_specific,0.0645877677847428,0.06,False
Fgg,5.666666666666667,2.516611478423583,12.0,1.0,0.963474123974886,False,False,high_in_SCFA,0.0349323687237059,0.03,True
