gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Abhd4,128.731,113.82657214815879,7.465,12.929759278501669,-3.937869383065796,False,False,SCFA_specific_high,0.20499191521589522,0.2,False
Vps39,178.667,80.21451032699757,21.987,38.08260110601691,-2.966435349449758,False,False,SCFA_specific_high,0.05875419024553273,0.06,False
Grip1,6.004666666666666,5.211493579899464,16.499333333333336,10.353326824423798,1.3209116577919557,False,False,SCFA_specific_high,0.21627209656617277,0.22,False
Cipc,0.0,0.0,1.016,1.000383926300298,1.0114956388378293,True,False,SCFA_specific_high,0.2206339718513424,0.22,False
Tex9,10.825000000000001,10.124456578009509,0.0,0.0,-3.563768278452033,False,True,SCFA_specific_high,0.2052399964652902,0.21,False
1700010I14Rik,12.104333333333335,10.482720273542231,0.0,0.0,-3.71197205510397,False,True,SCFA_specific_high,0.18350497975839303,0.18,False
Cipc,41.14833333333333,35.89130825608525,0.0,0.0,-5.397403678859597,False,True,SCFA_specific_high,0.18545711270378315,0.19,False
Abhd4,45.422666666666665,42.577496982952546,0.0,0.0,-5.536757492974243,False,True,SCFA_specific_high,0.20589025325381072,0.21,False
Poli,38.242,22.319760841012613,12.681,16.07549940126278,-1.5202248850073805,False,False,SCFA_specific_high,0.18984993535912945,0.19,False
Meis2,54.06766666666667,36.02009636762974,30.114333333333335,9.5083652292775,-0.8236261448838887,False,False,SCFA_specific_high,0.3690718835459828,0.37,False
Rbm33,32.690333333333335,17.68179293322183,15.284666666666666,14.723436600649093,-1.0488205133148079,False,False,SCFA_specific_high,0.2624168653122956,0.26,False
Meis2,5.350666666666666,5.5076995500238874,1.7333333333333334,3.002221399786054,-1.2162466389712137,False,False,SCFA_specific_high,0.38950078084998524,0.39,False
Lrp3,58.666666666666664,51.597803570823956,23.43733333333333,40.594652127260964,-1.2878383186216684,False,False,SCFA_specific_high,0.40798506990556344,0.41,False
Cfap70,339.5933333333333,27.87895502584938,268.55466666666666,74.79723362754355,-0.3374723099831994,False,False,SCFA_specific_high,0.23648457967608458,0.24,False
Rbm33,20.47,12.790311137732342,12.165666666666667,9.270729924516912,-0.7055416145645231,False,False,SCFA_specific_high,0.41866574687001124,0.42,False
Tex9,25.988333333333333,6.38407897298689,19.820666666666668,4.299695376806749,-0.37431962210454717,False,False,SCFA_specific_high,0.24685633435011586,0.25,False
Tex9,2.0063333333333335,3.475071270252357,4.000333333333334,3.856595692230822,0.7340192914759771,False,False,SCFA_specific_high,0.5426327618499772,0.54,False
Rbm33,5.358,5.258027386767779,9.412666666666667,1.0643727417278848,0.7116946661750828,False,False,SCFA_specific_high,0.3122232935165121,0.31,False
1700010I14Rik,22.633666666666667,9.082915299249098,15.105333333333332,6.756078324985089,-0.5533049543072786,False,False,SCFA_specific_high,0.3184150755960008,0.32,False
Mfn1,424.368,187.15650827315622,585.6033333333334,319.18927317867895,0.46367376422709794,False,False,SCFA_specific_high,0.5016469771886344,0.5,False
Zfp511,126.0,41.14608122288197,111.24766666666669,43.40307362772058,-0.17814304154920688,False,False,SCFA_specific_high,0.6912576889070633,0.69,False
Psme2,1670.6786666666667,487.73496491673967,1508.8400000000001,343.5697418036111,-0.14690188331232382,False,False,SCFA_specific_high,0.6655406309971039,0.67,False
Rbm33,5.982,5.7847834013038035,3.199,5.540830533412838,-0.7335945687177367,False,False,SCFA_specific_high,0.5798318762760035,0.58,False
Poli,65.78833333333334,56.996984414382254,33.905,29.365616475735703,-0.9361624015324185,False,False,SCFA_specific_high,0.45257246826751263,0.45,False
Mdm4,0.514,0.890274115090403,0.7356666666666666,1.2742120441015041,0.19712470068336158,False,False,SCFA_specific_high,0.8184268067061858,0.82,False
Mdm4,0.6963333333333334,0.6046820100956645,0.38633333333333336,0.6691489619907762,-0.2911455063308422,False,False,SCFA_specific_high,0.5839673279545536,0.58,False
Rprd1b,30.0,13.892443989449804,22.010333333333335,21.02738895662829,-0.429986332551863,False,False,SCFA_specific_high,0.6163596007348118,0.62,False
Atxn7l2,59.721000000000004,51.832755309745984,43.964333333333336,38.18969769889954,-0.4334144717102235,False,False,SCFA_specific_high,0.6952506291830801,0.7,False
Pon3,866.8086666666667,149.39201136718566,758.4656666666666,233.23371078455475,-0.19239224822585363,False,False,SCFA_specific_high,0.5412908805289696,0.54,False
Zfp426,27.134,24.452855927273607,25.646666666666665,25.25125348043802,-0.07835961285532388,False,False,SCFA_specific_high,0.9450985256950141,0.95,False
Sirt2,358.3606666666667,164.95048451075655,417.319,55.285850260261,0.21917101724571936,False,False,SCFA_specific_high,0.606942373117851,0.61,False
Zfp426,23.354333333333333,40.450891910232755,22.477999999999998,19.570117117687364,-0.052868975836809086,False,False,SCFA_specific_high,0.9752525064897068,0.98,False
Arhgap12,2.090333333333333,3.6205635380881436,16.935,29.332280426178944,2.53694337991386,False,False,SCFA_specific_high,0.47369681359169585,0.47,False
Cfap70,0.0,0.0,31.374666666666666,54.342516737204335,5.01679343360709,True,False,SCFA_specific_high,0.42264973081037427,0.42,False
Meis2,0.0,0.0,1.8283333333333334,3.1667662265050978,1.4999521590467824,True,False,SCFA_specific_high,0.42264973081037427,0.42,False
Meis2,0.0,0.0,0.9573333333333333,1.658149973112605,0.9688894674599694,True,False,SCFA_specific_high,0.42264973081037427,0.42,False
