gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Zbtb17,326.21433333333334,80.19876229926079,478.9463333333333,181.14059932089583,0.5526371498562854,False,False,non_specific,0.28135582362397366,0.28,False
Atl2,89.81166666666667,21.91875674698119,134.66266666666667,37.372250900010464,0.5790741976535202,False,False,non_specific,0.16427843388242863,0.16,False
Vps25,2.862666666666667,2.9680918674012324,6.944333333333333,2.513714648350789,1.0403289737547943,False,False,non_specific,0.14521220520510392,0.15,False
Kmt5a,26.184666666666672,21.39774208493348,57.806000000000004,13.302229737904845,1.1131702231450784,False,False,non_specific,0.10873645503124202,0.11,False
Htra2,15.116666666666667,8.863966738054321,25.997666666666664,4.44523793888846,0.7442813355583298,False,False,non_specific,0.15522248288112772,0.16,False
Csf2rb2,6.428999999999999,7.291707824645746,16.233,5.320931215492266,1.2139339432211702,False,False,non_specific,0.13971290388120342,0.14,False
Prr3,8.76,15.172765074303367,35.769333333333336,16.520526515015597,1.9135499662998319,False,False,non_specific,0.10585507321371779,0.11,False
Bag6,381.8813333333333,122.07715315460685,564.7446666666666,125.94008338227086,0.5632537531298502,False,False,high_in_SCFA,0.14532583577029273,0.15,False
Ttc4,94.33333333333333,38.423083339749475,139.0,32.7414110874898,0.5543741808877333,False,False,non_specific,0.20191212575019407,0.2,False
0610010F05Rik,17.070333333333334,16.40880039287861,40.92966666666666,12.440720410544293,1.2143482420263711,False,False,non_specific,0.12032711121981866,0.12,False
Fam89b,3.7916666666666674,3.773980701240182,9.901666666666666,3.1508946877566903,1.18594925837496,False,False,non_specific,0.09988577828844254,0.1,False
Inava,46.67033333333333,15.699332480501626,84.33333333333333,38.88873015840622,0.8400176909481133,False,False,non_specific,0.22986822634192491,0.23,False
Trim33,1.9603333333333335,3.395396933104189,9.843666666666666,6.208643195846684,1.8730211331772406,False,False,non_specific,0.1463163456620104,0.15,False
Usp10,59.290333333333336,102.69386973102793,230.63400000000001,93.52743453661071,1.9418484215051792,False,False,non_specific,0.10006452928847094,0.1,False
Trgv4,0.3333333333333333,0.5773502691896258,1.6666666666666667,1.1547005383792517,1.0000000000000002,False,False,non_specific,0.1734202105440597,0.17,False
Cnot4,82.552,34.927713509475545,132.84,16.098877196873083,0.679763082612873,False,False,non_specific,0.11431784709230357,0.11,False
Cenpl,0.5953333333333334,1.0311475807726715,3.2600000000000002,2.4506629715242365,1.4169955342958576,False,False,non_specific,0.19155501707244685,0.19,False
Etf1,398.43133333333327,93.51501474273175,575.9440000000001,105.47233022930705,0.5304837839207931,False,False,non_specific,0.09559378422746384,0.1,False
Tmcc1,18.740333333333336,24.375914881975884,64.935,25.679837927837475,1.7398981371251485,False,False,non_specific,0.08688270530456212,0.09,False
Mark2,7.946000000000001,7.3950964158691,18.296333333333333,4.673356538221039,1.1090120708582407,False,False,high_in_SCFA,0.12259764925575599,0.12,False
Smad2,156.58533333333332,49.2602257641328,252.55999999999997,45.62685844982098,0.6861939055198952,False,False,non_specific,0.06888896579166146,0.07,False
Trappc9,0.5243333333333333,0.9081719734352813,2.56,1.4859310212792516,1.2236988227679528,False,False,non_specific,0.12741259680814523,0.13,False
6820408C15Rik,20.36433333333333,12.26965970731598,35.336333333333336,15.740349720807775,0.7662085469403679,False,False,non_specific,0.2674836963823683,0.27,False
Cldn6,2.6666666666666665,1.1547005383792515,5.0,3.0,0.7104933828050152,False,False,non_specific,0.31045509450859665,0.31,False
Rnh1,421.6956666666667,52.308247249676924,605.7343333333333,242.08859325737203,0.5214456291802104,False,False,non_specific,0.31747586387775556,0.32,False
Xlr3a,10.460666666666667,11.55451186045232,23.164,6.430463746884823,1.0761683236202553,False,False,non_specific,0.19091026443400863,0.19,False
Ptma,1.7873333333333334,1.6156389860774385,4.552,2.317165725622576,0.9941220252552794,False,False,non_specific,0.17377049924527607,0.17,False
Cct3,1275.445,549.9969950745185,1866.156,603.3672267873023,0.5487110934551162,False,False,non_specific,0.27892857460709114,0.28,False
Gm8206,0.18799999999999997,0.3256255518229489,0.9430000000000001,0.7742693329843305,0.7097510647845788,False,False,non_specific,0.22768173957633492,0.23,False
Nob1,125.33333333333333,43.31666346030513,213.95033333333333,120.42353542532013,0.766767999901059,False,False,non_specific,0.3313314055992944,0.33,False
Rab25,224.66666666666666,24.006943440041116,485.4916666666666,388.58232314573104,1.108221759570349,False,False,non_specific,0.36491198450107243,0.36,False
Mbtd1,3.0559999999999996,5.293147267930489,15.068666666666667,12.574354271028525,1.9861206656977055,False,False,non_specific,0.23484556493613712,0.23,False
Ccdc12,3.9936666666666665,4.349532886797539,12.047666666666666,6.387678321059485,1.3856204026539027,False,False,non_specific,0.15491976066879146,0.15,False
Smox,14.491333333333335,0.8576982763963865,29.63,20.33724172546513,0.9834840452365038,False,False,non_specific,0.326220010067011,0.33,False
Fcho2,0.8066666666666666,1.3971876514388941,5.238666666666666,5.054599522547096,1.7879073771190768,False,False,non_specific,0.2649720917853737,0.26,False
Eif2b5,407.01366666666667,83.15621728008878,596.7013333333333,213.33403065224576,0.5508072841292295,False,False,non_specific,0.26009956563862385,0.26,False
Bnipl,72.26966666666667,11.168230179098805,121.67266666666667,64.47128664245297,0.7435258730386761,False,False,non_specific,0.31475625245690075,0.31,False
Gm5415,0.3333333333333333,0.5773502691896258,1.5776666666666668,1.0005480165056215,0.9510282130477454,False,False,non_specific,0.1531747005021385,0.15,False
Pknox2,26.69366666666667,16.992425381131834,51.23733333333333,21.493029715080496,0.915525170053704,False,False,non_specific,0.19943836039265622,0.2,False
Slc25a11,8.394,14.538834478733156,31.239666666666665,15.756803525250081,1.7790253288786024,False,False,non_specific,0.1391483660606187,0.14,False
Prlh,0.3333333333333333,0.5773502691896258,1.3333333333333333,0.5773502691896257,0.807354922057604,False,False,non_specific,0.1011915072182954,0.1,False
Myc,22.72666666666667,39.363741353348686,107.50533333333333,69.60567566896634,2.1931846195729574,False,False,non_specific,0.15894589331587494,0.16,False
Dnajb2,23.706333333333333,15.992230999248772,62.484333333333325,33.3981272728477,1.3615196912625904,False,False,non_specific,0.17145309979430026,0.17,False
