gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Mid1,96.42866666666667,34.832826074456456,222.13199999999998,40.758588628655936,1.1954792020024294,False,False,high_in_SCFA,0.02,0.02,True
Cry2,81.66666666666667,38.18813079129867,178.76433333333333,11.093177467855334,1.1207291872381258,False,False,high_in_SCFA,0.04,0.04,True
Ing1,0.0,0.0,8.779333333333334,6.346215118740723,3.289736118605271,True,False,SCFA_specific_medium,0.001,0.0,True
Cd300a,0.0,0.0,6.349333333333334,5.440649256599191,2.8776133873210483,True,False,SCFA_specific_medium,0.001,0.0,True
Czib,0.0,0.0,12.633000000000001,8.137174755404974,3.769031163184623,True,False,SCFA_specific_medium,0.001,0.0,True
Lmo7,20.529999999999998,18.597811994963276,122.92766666666665,40.684753684068596,2.5250780783331517,False,False,non_specific,0.03,0.03,True
Parp6,11.001333333333333,6.044878851832626,50.775666666666666,17.164936537410597,2.1090795284174955,False,False,high_in_SCFA,0.04,0.04,True
Id2,0.0,0.0,3.1533333333333338,2.60202658198054,2.0542696625281214,True,False,SCFA_specific_low,0.01,0.01,True
Psmc3,0.6023333333333333,1.0432719364256537,3.8776666666666664,1.4858648435619348,1.6060168668639525,False,False,high_in_SCFA,0.04,0.04,True
Yif1b,0.0,0.0,9.63,5.771898214625757,3.41006969175638,True,False,SCFA_specific_medium,0.001,0.0,True
Naa60,27.674333333333333,26.717825815985353,99.88866666666667,27.395898969249632,1.8149322686612526,False,False,high_in_SCFA,0.03,0.03,True
Tardbp,4.707333333333334,4.512160938323602,17.346666666666668,4.361747623755108,1.6846292390044695,False,False,high_in_SCFA,0.03,0.03,True
Hps5,0.0,0.0,2.139666666666667,1.2649530953095982,1.650611398647425,True,False,SCFA_specific_low,0.01,0.01,True
Elac2,0.0,0.0,39.64833333333333,23.621142697450804,5.345124294886835,True,False,high_in_SCFA,0.0001,0.0,True
Gm10309,0.3333333333333333,0.5773502691896258,5.0,2.6457513110645907,2.169925001442312,False,False,SCFA_specific_low,0.01,0.01,True
Eps8l1,0.0,0.0,2.747333333333333,1.5923697225623616,1.9058643141916753,True,False,SCFA_specific_low,0.01,0.01,True
Psmc3,0.0,0.0,6.322,4.953965179530433,2.8722377736424582,True,False,SCFA_specific_medium,0.001,0.0,True
Nap1l4,2.6216666666666666,4.540859867176407,14.769333333333334,4.292719456630416,2.1223959960308165,False,False,high_in_SCFA,0.03,0.03,True
