gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Mbnl2,0.0,0.0,45.79,36.19113727143705,5.548128323585586,True,False,SCFA_specific_medium,0.001,0.0,True
Tmem40,0.0,0.0,23.243,20.64209386181547,4.599496334016614,True,False,SCFA_specific_medium,0.001,0.0,True
Zbbx,0.0,0.0,32.556000000000004,24.62057830352488,5.068498846299809,True,False,SCFA_specific_medium,0.001,0.0,True
Bclaf1,139.31866666666667,12.910165619903307,199.316,13.93860656593764,0.5135707150758543,False,False,SCFA_specific_high,0.01,0.01,True
Wt1,0.0,0.0,7.422,6.249385809821634,3.074162875507007,True,False,SCFA_specific_medium,0.001,0.0,True
Bcor,0.0,0.0,112.68466666666667,80.53037124174539,6.828893872186846,True,False,SCFA_specific_medium,0.001,0.0,True
Srrm1,0.0,0.0,3.787333333333333,2.5611187659562638,2.2592222617929067,True,False,SCFA_specific_low,0.01,0.01,True
Ndufaf3,0.0,0.0,3.130333333333333,1.9672906072396457,2.0462582172237265,True,False,SCFA_specific_low,0.01,0.01,True
Tarbp2,0.0,0.0,58.20766666666666,40.43187349521826,5.887712094151033,True,False,SCFA_specific_medium,0.001,0.0,True
Insl5,0.0,0.0,5.333333333333333,3.055050463303893,2.662965012722429,True,False,SCFA_specific_medium,0.001,0.0,True
Large2,0.0,0.0,2.7906666666666666,1.6569472934687253,1.9224515982942842,True,False,SCFA_specific_low,0.01,0.01,True
Rcor1,0.0,0.0,8.818,4.615104224175224,3.2954291667039612,True,False,SCFA_specific_medium,0.001,0.0,True
Ncor1,0.0,0.0,7.264333333333333,3.5143748140079385,3.0468984449881327,True,False,SCFA_specific_medium,0.001,0.0,True
Pcdh18,0.0,0.0,5.629666666666666,2.7074039841392956,2.7289363348271065,True,False,SCFA_specific_medium,0.001,0.0,True
Rnf223,0.3333333333333333,0.5773502691896258,5.333333333333333,2.516611478423583,2.2479275134435857,False,False,SCFA_specific_medium,0.001,0.0,True
Gapvd1,0.0,0.0,10.326,4.405165036635972,3.5015665298254945,True,False,SCFA_specific_medium,0.001,0.0,True
Pcdha5,0.0,0.0,2.9243333333333332,1.3237576565721285,1.9724475894477234,True,False,SCFA_specific_low,0.01,0.01,True
Mettl3,0.0,0.0,5.639333333333333,2.628125060443915,2.7310383854004945,True,False,SCFA_specific_medium,0.001,0.0,True
Trdn,0.0,0.0,39.656666666666666,59.367440237333234,5.345420032140785,True,False,SCFA_specific_medium,0.001,0.0,True
Ssr1,0.0,0.0,11.858666666666666,17.058392489719928,3.6846691502192828,True,False,SCFA_specific_medium,0.001,0.0,True
Rab11fip2,0.0,0.0,9.280333333333333,11.881873267011954,3.36181513865558,True,False,SCFA_specific_medium,0.001,0.0,True
Lor,0.3333333333333333,0.5773502691896258,367.20666666666665,632.5565019295377,8.109334438530437,False,False,SCFA_specific_medium,0.001,0.0,True
