Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
The_Kinase_Library_2024,TLK2,7/737,0.0010464174938982,0.2569648166890461,0,0,4.982673084042947,34.193010365064,BECN1;CAMK2D;CD300A;USP34;GMIP;ANKHD1;TARBP2
The_Kinase_Library_2024,MYO3A,7/835,0.0021426532763146,0.2569648166890461,0,0,4.370544457500979,26.86010039143008,BCLAF1;FGG;PLEKHO1;GMIP;EIF4E;ANKHD1;PLD2
The_Kinase_Library_2024,MYO3B,7/853,0.002416597022154,0.2569648166890461,0,0,4.273528847996933,25.74969900101437,BCLAF1;FGG;PLEKHO1;GMIP;EIF4E;ANKHD1;PLD2
The_Kinase_Library_2024,IKKA,6/743,0.0054583313196952,0.2761506490636619,0,0,4.117474826822824,21.4545643807134,BECN1;BCLAF1;USP34;NUP88;GMIP;TARBP2
The_Kinase_Library_2024,IKKB,6/752,0.0057829568646017,0.2761506490636619,0,0,4.0658953012558205,20.95090858992584,BECN1;BCLAF1;USP34;PLEKHO1;GMIP;TARBP2
The_Kinase_Library_2024,DNAPK,6/769,0.0064346478736905,0.2761506490636619,0,0,3.971787266330965,20.04186954471376,BECN1;SMURF1;USP34;SLC38A10;PLEKHO1;ANKHD1
The_Kinase_Library_2024,MYT1,2/60,0.0077214340284475,0.2761506490636619,0,0,16.336617405582924,79.45730748459304,BCLAF1;ANKHD1
The_Kinase_Library_2024,HGK,6/833,0.0093769946550272,0.2761506490636619,0,0,3.6521988162667856,17.053927641609715,BCLAF1;FGG;PLEKHO1;GMIP;EIF4E;PLD2
The_Kinase_Library_2024,DRAK1,6/864,0.0111060479966202,0.2761506490636619,0,0,3.514538093485462,15.81635437059566,BECN1;BCLAF1;EWSR1;FGG;PLEKHO1;GMIP
The_Kinase_Library_2024,VEGFR1,2/74,0.0115560164192494,0.2761506490636619,0,0,13.15079365079365,58.65976046162832,SEC14L2;BCLAF1
The_Kinase_Library_2024,TRKB,2/74,0.0115560164192494,0.2761506490636619,0,0,13.15079365079365,58.65976046162832,SEC14L2;CD300A
The_Kinase_Library_2024,VEGFR2,2/77,0.012466693062909,0.2761506490636619,0,0,12.622857142857145,55.34737539235977,SEC14L2;BCLAF1
The_Kinase_Library_2024,TESK1,2/80,0.0134078204637278,0.2761506490636619,0,0,12.135531135531137,52.327404531150144,EWSR1;PLD2
The_Kinase_Library_2024,LIMK1,2/81,0.0137282234546443,0.2761506490636619,0,0,11.981314044605185,51.37948649915786,BCLAF1;PLD2
The_Kinase_Library_2024,VEGFR3,2/83,0.0143789770727295,0.2761506490636619,0,0,11.684303350970016,49.56467535838573,SEC14L2;BCLAF1
The_Kinase_Library_2024,WEE1,2/83,0.0143789770727295,0.2761506490636619,0,0,11.684303350970016,49.56467535838573,BCLAF1;PLD2
The_Kinase_Library_2024,YSK1,6/919,0.0147164922698503,0.2761506490636619,0,0,3.2933072000922348,13.8937599263429,BCLAF1;FGG;PLEKHO1;GMIP;EIF4E;PLD2
The_Kinase_Library_2024,MST3,6/963,0.0181463848459997,0.3094459194599169,0,0,3.134631248968817,12.567626662087989,BCLAF1;FGG;PLEKHO1;GMIP;EIF4E;PLD2
The_Kinase_Library_2024,P38A,5/702,0.0184309481809981,0.3094459194599169,0,0,3.5424713975646545,14.147653255609978,BCLAF1;RASSF7;GMIP;ATXN7L2;PLD2
The_Kinase_Library_2024,CAMK2G,5/725,0.0208758236811462,0.3308111916947839,0,0,3.425213675213675,13.25271190735992,BCLAF1;LRATD1;IFRD2;USP34;ANKHD1
The_Kinase_Library_2024,GSK3B,5/740,0.0225805745109363,0.3308111916947839,0,0,3.352694924123496,12.708944234020755,RTEL1;CD300A;USP34;GMIP;ANKHD1
The_Kinase_Library_2024,CAMK2B,5/742,0.0228145649444678,0.3308111916947839,0,0,3.343248791009985,12.638671073319884,BECN1;CAMK2D;SMURF1;USP34;ANKHD1
The_Kinase_Library_2024,CK1G3,5/753,0.0241299671765109,0.3346721534481303,0,0,3.292197998080351,12.26113550508106,USP33;USP34;NUP88;ANKHD1;TARBP2
The_Kinase_Library_2024,CK1G1,5/762,0.0252423232642524,0.3355125467206892,0,0,3.251532703316059,11.963147068457,USP34;PLEKHO1;GMIP;ANKHD1;TARBP2
The_Kinase_Library_2024,VRK2,5/790,0.0289144310897459,0.368948140705158,0,0,3.130981544994284,11.094365289384562,FGG;RASSF7;GMIP;ANKHD1;TARBP2
The_Kinase_Library_2024,CHAK1,5/811,0.0318824555442482,0.3853588588848594,0,0,3.0460647706305277,10.495823562959655,CAMK2D;BCLAF1;FGG;EIF4E;PLD2
The_Kinase_Library_2024,GCK,5/816,0.0326165805325743,0.3853588588848594,0,0,3.026494672610579,10.35949307316694,BECN1;BCLAF1;FGG;EIF4E;PLD2
The_Kinase_Library_2024,TNIK,5/844,0.0369254560386872,0.4132549790723372,0,0,2.921212676874178,9.63665441676902,BCLAF1;FGG;GMIP;EIF4E;PLD2
The_Kinase_Library_2024,PDHK4,5/848,0.0375686344611215,0.4132549790723372,0,0,2.906743315995985,9.538727492874148,CAMK2D;SLC38A10;NUP88;ANKHD1;TARBP2
The_Kinase_Library_2024,WNK4,5/880,0.0429657687707193,0.442131620576112,0,0,2.795750915750916,8.799210993267204,CAMK2D;RTEL1;BCLAF1;GMIP;PLD2
The_Kinase_Library_2024,WNK1,5/880,0.0429657687707193,0.442131620576112,0,0,2.795750915750916,8.799210993267204,CAMK2D;RTEL1;USP34;PLEKHO1;GMIP
